Časová značka,ID.dotaznik,ID.tazatel,ID.supervizor,Date,Incidence.number,A.1,A.2,A.3,B.1,B.2,B.3,B.4,B.5,B.5a,C.1,C.1a,C.1.1,C.1.2,D.1,D.1a,D.1.1,D.1.1a,D.1.2,D.1.3,D.1.4,E.1,E.1.1,E.1.2,E.1.2male,E.1.2female,E.1.3,E.1.3-8,E.1.4,E.1.5,E.1.5-1,F.1,F.1.1,F.1.2,F.1.3,G.1,G.1.1,G.2,G.2.1,G.2.2,G.2.3,G.2.3-15,H.1,H.2,H.2-2,H.3,H.4,H.5,H.6,prepsal,Type.of.incidence,A.2,A.3,B.1,B.2,B.3,B.4,B.5,B.5-answer,C.1,C.1-answer,C.1.1,C.1.2,D.1,D.1-answer,D.1.1,D.1.1-answer,D.1.2,D.1.3,D.1.4,E.1,E.1.1,E.1.2,E.1.3,E.1.4,E.1.4-answer,E.1.5,E.1.5-answer,F1.,F1.1,F.1.1-answer,F.1.2,F.1.3,G.1,G.1.1,G.2,G.2.1,G.2.1-answer,G.2.2,H.1,H.2,H.2-answer,H.3,H.4,H.5,H.6
7.8.2016 0:01:09,KHOB-1346-1-66,ADKO,ONPL,14.6.2016,1,4,"Ukradene kolo pod schodama, rano pri ceste zjistil, ze kolo bylo odcizeno",1,4,98,1,1,12,,1,Ukradene kolo,300,4,2,,,,,,,1,1,1,1,,4,,29,1,C,2,,,,2,,2,3,,7,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8.2016 0:04:28,KHOB-1346-1-66,ADKO,ONPL,14.6.2016,2,5,"Ukradli mu mobil, pred albertem",1,2,98,3,1,7,,1,Mobil,250,1,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,3,,7,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8.2016 0:09:02,KHOB-1346-1-66,ADKO,ONPL,14.6.2016,3,22,Nekdo mu nabizel a nutil travu na ubytovne,7,2,6,98,1,12,,2,,,,2,,,,,,,1,2,2,,1,3,,30,1,C (R),2,,,,2,,2,,,2,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8.2016 0:56:47,KHOA-1673-2-37,AMAN,ONPL,14.6.2016,1,9,"Na houpackach ji nejaka zena nadavala, ze jeji holcicka se chce pohoupat, at svoje dite sunda.",7,2,6,3,1,10,,2,,,,2,,,,,,,1,2,2,,1,5,,1,1,Bila,2,,,,1,,2,2,,2,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8.2016 21:19:21,KHOB-1346-2-60,AMAN,ONPL,14.6.2016,1,17,"Spolubydlici nadavala pani, ta se pak od ni odstehovala.",5,6,98,98,1,1,,2,,,,2,,,,,,,1,2,2,,1,7,,35,1,Bily,2,,,,2,,2,2,,3,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8.2016 22:12:42,KHOA-1673-1-36,BAME,ONPL,14.6.2016,1,4,"Byl jsem v hospode a kdyz jsem vysel ven, tak tam kolo nebylo.",2,2,5,5,1,14,,1,Kolo,300,2,2,,,,,,,1,1,1,1,,4,,25,,,2,,,,2,,2,,,2;6,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8.2016 22:22:48,KHOA-1673-1-36,BAME,ONPL,14.6.2016,2,18,"Rano jsem sel do prace a auto bylo poskrabane, blatniky pronute, vytlucena zadni svetla.",7,10,1,1,1,6,,1,Rozbite auto,15000,7,2,,,,,,,7,,,,,,,,,,2,,,,1,Myslim si to,1,,,,,"Sepsali to, rekli, ze se na to podivaji a nic",2,,4,3,3,7,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8.2016 22:46:17,KHOA-1673-1-29,BAME,ONPL,14.6.2016,1,1,Jelo auto skinu kolem me a hazeli na me hlinu a nadavali mi. Mel jsem pak tri dny zalehle ucho,7,14,6,5,1,7,,2,,,,1,Trefili me do ucha,3,Mel jsem to jen zalehle,2,3,4,4,1,1,4,,8,35/36,1,98,,1,15 - hlina,,1,1,,1,,,,,"Vyptavali se, po mesici je chytli",1,,1,1,4,1,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8.2016 22:48:51,KHOA-1673-1-29,BAME,ONPL,14.6.2016,2,4,"Jel jsem si pro cigarety do hospody, a kdyz jsem se vratil, tak tam kolo nebylo.",7,11,98,5,1,14,,1,Kolo,1000,7,2,,,,,,,7,,,,,,,,,,2,,,,2,,1,,,,,"Rikali, ze se na to podivaji, ale nic z toho nebylo.",2,,4,3,3,7,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8.2016 23:01:29,KHOB-1346-2-19,BAME,ONPL,14.6.2016,1,6,"Parkovala jsem 2 dny pred ubytovnou, a pak jsem nasla vymlacene okenko a ukradli mi radio.",7,8,1,1,1,6,,1,"Okenka, baterie, radio",25000,7,2,,,,,,,7,,,,,,,,,,2,,,,2,,1,,,,,"Zacali to vysetrovat, odeslali papir na pojistovnu.",1,,1,3,3,1,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8.2016 23:04:05,KHOB-1346-2-19,BAME,ONPL,14.6.2016,2,5,"Byli jsme na tridnim srazu a nekdo nam ukradl penezenky, klice a telefony.",7,6,98,5,3,11,,1,"Penezenky, klice a telefony",45000,7,2,,,,,,,7,,,,,,,,,,2,,,,2,,1,,,,,"Policie prijela, ale uz byla vic jak polovina lidi pryc.",1,,1,3,3,2,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8.2016 23:42:13,KHOA-1673-1-56,ONPL,ONPL,14.6.2016,1,13,"Byl odsouzen za vec, kterou neudelal (ublizeni na zdravi) - stalo se to opakovane. Jednalo se o potycku na ulici.",7,13,98,98,1,15,,2,,,,1,Uder tyci do ruky,3,Nechtelo se mu,1,1,5,5,1,1,5,,98,,29,,,1,9,1,1,2,,1,,,,,Odsoudili respondenta,1,,1,1,3,7,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 0:17:32,SSUA-116-2-69,ONPL,ONPL,27.5.2016,1,6,Ukradli znak Rover z auta,2,4,98,98,1,6,,1,Znak Rover,1000,2,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,2,,2,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 0:31:56,SSUA-116-1-23,ONPL,ONPL,27.5.2016,1,23,Pracovni vykoristovani -  Respondent nedostal zaplaceno za vykonanou praci v taxisluzbe v Sumperku. Cca 80.,3,6,98,98,2,9,,1,Nezaplacena mzda,3500,3,2,,,,,,,1,1,1,1,,98,,38,,,2,,,,2,,2,2,,10,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 0:49:57,SSUA-116-2-18,KASA,ONPL,27.5.2016,1,14,"Soused vyhrozoval nasilim, sexualne obtezoval, soused nahore.",7,5,98,4,1,1,,2,,,,2,,,,,,,1,1,1,1,,6,,29,1,C,2,,,,2,,2,2,,2,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 1:10:07,SSUA-49-2-49,KASA,ONPL,27.5.2016,1,14,"Prepadeni v Zabreze, fyzicke napadeni, sexualni obtezovani na ulici, smirovani.",7,7,98,1,2,7,,2,,,,1,Modriny,1,,5,3,7,1,1,1,1,,6,,27,1,Slovenska,2,,,,2,,1,1,Prac. na azyl. dome,,,"Ochotni, byla spokojena s jednanim. Pachatel se nesmel priblizit k dotycne.",1,,2,,4,1,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 10:00:01,KKRA-2086-2-31,ONPL,ONPL,14.6.2016,1,9,Respondentce zacali ve meste nadavat skinheadi.,7,98,98,98,1,7,,2,,,,2,,,,,,,5,1,1,5,,98,,1,1,C,2,,,,1,Typ nadavky,1,2,,2,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 10:16:08,SSVA-116-1-15,KASA,ONPL,27.5.2016,1,13,Urazky od ciganu v Sumperku,1,98,98,98,2,7,,2,,,,2,,,,,,,2,1,1,2,,3,,1,1,R,2,,,,2,,2,3,,2,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 10:53:00,KKRC-1011-2-32,ONPL,ONPL,14.6.2016,1,13,"Opakovane napadana sousedkou, ktera se domnivala, ze spala s jejim byvalim.",6,4,98,98,1,6,,2,,,,2,,,,,,,1,2,2,,1,5,,30,,,2,,,,2,,2,2,,7,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 11:25:53,KKRB-3883-1-39,ONPL,ONPL,14.6.2016,1,11,"Byl zatazen do kseftu a bylo mu slibeno zbozi (potravinarske) - nikdy nic neobdrzel, prestoze zaplatil.",7,9,98,98,3,18,,1,Penize,600000,7,2,,,,,,,5,1,1,5,,5,,27,,,2,,,,2,,2,2,,6,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 11:29:32,KKRB-3883-1-39,ONPL,ONPL,14.6.2016,2,13,Nechteli jej pustit na diskoteku Tabu v Kromerizi - ponizilo ho to.,7,6,6,5,1,16,,2,,,,2,,,,,,,3,1,1,3,,5,,27,,,2,,,,1,,1,,,,,Vstup pry byl na VIP karty (ale nebyla to pravda) - policie nepomohla,2,,3,3,3,7,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 11:31:30,KKRB-3883-1-39,ONPL,ONPL,14.6.2016,3,2,"Respondent podnika a za to, aby dostali zakazku, museli podplatit.",1,3,98,98,3,9,,2,,,,2,,,,,,,1,1,1,1,,6,,27,1,C,2,,,,2,,2,,,11,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 11:35:27,KKRB-3883-1-39,ONPL,ONPL,14.6.2016,4,21,"Pervitin, kokain, heroin - nabizeli opakovane v nocnich klubech.",1,3,98,98,1,15,,2,,,,2,,,,,,,6,1,3,,,98,,27,1,C,2,,,,2,,2,,,9,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 12:50:08,KKRB-3883-1-23,BAME,ONPL,14.6.2016,1,6,"Jel jsem autem a zastavila me policie, auto jsem tam musel nechat, kdyz jsem se vratil, tak auto bylo na spalicich - bez kol.",7,9,98,98,1,19,,1,Kola od auta,4500,7,2,,,,,,,7,,,,,,,,,,2,,,,2,,1,3,,,,Sepsali to a nic neudelali,2,,4,3,3,7,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 14:50:04,KKRA-2056-1-51,ADKO,ONPL,14.6.2016,1,2,Napadeni - slo o rodinny spor - kdoslo k hromadne potycce.,6,4,98,2,1,6,,2,,,,2,,,,,,,5,3,3,,,8,15-55,24,1,R,2,,,,2,,1,,,,,Policie to resila,2,"Kaslou na to, protoze to jsou Romove -> „at si to cigani vyresi mezi sebou sami - pristup policie”",3,3,3,7,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 15:49:59,KKRB-3883-1-60,ADKO,ONPL,14.6.2016,1,19,Vloupali se do chaty a ukradli elektroniku.,1,8,98,98,2,21,chata,2,Odcizena elektronika,5000,1,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,2,,7,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 15:58:22,KKRA-2086-1-58,AMAN,ONPL,14.6.2016,1,22,"Mladi kluci v parku, pana oslovili, jestli si neda drogy - piko a ruzne, pan odmitl a odesel.",2,3,98,3,1,10,,2,,,,2,,,,,,,5,1,1,5-6,,2,,1,,,2,,,,2,,2,3,,2,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 16:02:00,KKRA-2086-1-58,AMAN,ONPL,14.6.2016,2,21,"Ve meste, 2 muzi mu nadavali a vyhrozovali, ze ho zmlati, pan odesel.",3,98,98,3,1,7,,2,,,,2,,,,,,,2,1,1,2,,6,,1,,,2,,,,1,Nemaji tady radi lidi tmavsi pleti,2,3,,2;7,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 16:12:00,KKRB-3883-1-28,AMAN,ONPL,14.6.2016,1,4,Pan nechal venku kolo a nekdo mu ho ukradl,4,6,5,4,1,6,,1,Kolo,1000,1,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,3,,7,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 16:23:55,KKRB-3883-2-38,AMAN,ONPL,14.6.2016,1,18,"Pani se rozvedla, exmanzel ji dela naschvaly a bere a nici ji veci",7,3,6,2,2,1,,1,"Dokumenty, pracka, obleceni, skrine, vybava domacnosti...",5000,7,1,Bere antidepresiva,1,,6,2,6,1,1,1,1,,5,,12,1,C,2,,,,2,,1,,,,,"Reakce vlazna, policie moc nepomaha",1,,3,3,3,7,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 16:27:57,KKRB-3883-2-38,AMAN,ONPL,14.6.2016,2,21,"Exmanzel pani vyhrzuje, ze z ni udela blazna a ze ji zlikviduje",4,2,6,3,2,7,,2,,,,2,,,,,,,1,1,1,1,,5,,12,1,C,2,,,,2,,1,,,,,"Spatna, rikali, ze s tim nic bez svedka nemuzou udelat.",1,,3,3,3,7,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 16:33:17,KKRB-3883-2-38,AMAN,ONPL,14.6.2016,3,13,"Manzel - nadaval, ponizoval - doslo to v uhonu - pani odesla z domu",7,6,98,98,2,1,,2,,,,1,Bere antidepresiva,1,,7,2,7,1,1,1,1,,5,,12,1,C,2,,,,2,,1,,,,,Neresili to,2,"At to vyresi soud, nemaji dukazy, ze ji ponizuje",3,3,3,7,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 16:38:37,KKRB-3883-2-38,AMAN,ONPL,14.6.2016,4,9,Sousedka - dlouhodobejsi spor - posledni incident se tykal hluku  pani ji sla upozornit a sousedka ji nadavala „bila gadzovka” a hodila po ni cedecko,7,2,98,3,1,12,,2,,,,2,,,,,,,1,2,2,,1,4,,30,1,R,1,15 - cedecko,2,1,1,"Kvuli slovum, ktera pouzila",1,,,,,"Vyslechli ji, sli ji domluvit a mela se omluvit",1,,3,3,3,2,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 16:49:20,KKRB-3883-2-43,AMAN,ONPL,14.6.2016,1,11,Pani pujcila 4000 Kc sousedum a ti ji to nevratili,7,2,6,3,1,1,,1,Nevracene penize,4000,7,2,,,,,,,2,3,"1, 2",1,1,7,,29;30,,,2,,,,2,,2,2,,"15 - pani si mysli, ze penize ji jeste vrati",,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8.2016 17:07:52,KKRA-2056-1-30,AMAN,ONPL,14.6.2016,1,21,"Particka na hokeji, nadavali, vyhrozovali fyzickym ublizenim, pan je ignoroval",4,6,6,3,1,21,Na hokeji,2,,,,2,,,,,,,5,1,1,5+,,4,,1,,,2,,,,2,,2,3,,2,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.8.2016 0:15:27,VROA-1443-2-16,ADKO,ONPL,15.6.2016,1,5,"Ukradli telefon, v mistnim klubu",7,3,5,6,1,15,,1,Telefon,7000,7,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,2,,2,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.8.2016 9:21:58,VROA-1443-2-20,ADKO,ONPL,15.6.2016,1,13,Vydirala ji kamaradka kvuli zdravotnimu stavu. Snazila se ji ponizit pred ceou skolou.,5,5,98,3,2,8,,2,,,,2,,,,,,,1,2,2,,1,3,,26,,,2,,,,2,,2,1,Reditel - dal kamaradce ultimatum,,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.8.2016 9:38:32,VROA-1443-2-52,BAME,ONPL,15.6.2016,1,5,Byla jsem v Brne v KFC a tam mi ukradli kabelku,7,5,1,2,3,14,,1,"Penize, kabelka, penezenka",5800,7,2,,,,,,,7,,,,,,,,,,2,,,,2,,1,,,,,Zpatky mi poslali jen doklady,1,,1,3,3,1,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.8.2016 9:44:08,VROA-1443-2-52,BAME,ONPL,15.6.2016,2,1,"Napadla me Romka, bezduvodne me napadla, dala mi 2x pesti a vzala me za vlasy. Udajne jsem mela bit jeji decko, realne jsem se ji sotva dotkla.",7,2,2,3,1,1,,2,,,,1,Bolave modriny,3,,2,3,4,1,2,2,,1,5,,30,1,R,2,,,,2,,1,1,Socialka - nic se nestalo,,,"Nemela jsem svedky, takze se to neresilo",2,,1,3,3,4,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.8.2016 9:57:40,VROA-1443-1-24,BAME,ONPL,15.6.2016,1,16,"Sli jsme na prescasy, rikali, ze nam to zaplati, ale nic jsem nedostal (Fabrika - prace pres agenturu) - delo se to pravidelne",3,4,98,98,2,9,,1,Nevyplacene prescasy,2000,2,2,,,,,,,5,3,98,,,8,Ruzneho veku - proste lidi z agentury,41 - agentura,,,2,,,,2,,2,,,2,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.8.2016 10:10:25,VROA-1443-1-21,ADKO,ONPL,15.6.2016,1,16,"Pracoval v jedni firme, sel na nemocenskou -> nezaplatili mu nemocenskou",7,6,98,98,2,9,,1,Nezaplacena nemocenska,20000,1,2,,,,,,,1,1,1,1,,5,,38,1,C,2,,,,2,,2,1,"Socialni pracovnice - vzala si smlouvu, porad se to resi",7,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.8.2016 10:27:59,USTA-1218-2-21,BAME,ONPL,13.6.2016,1,14,Sla jsem s deckama nakupovat a bezel za nama nejakej uchyl.,7,3,98,5,1,7,,2,,,,2,,,,,,,1,1,1,1,,5,,1,,,2,,,,2,,1,2,,,,"Rekli, ze to vypatraji",1,,1,3,3,1,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.8.2016 10:38:01,USTA-1218-1-26,ONPL,ONPL,13.6.2016,1,4,U Alberta nechal respondent nezamcene kolo. Ukradli mu ho.,3,5,98,98,1,18,,1,Kolo,200,1,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,3,,2,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8.2016 16:00:48,CASA-1596-2-29,ANMA,BAME,8.7.2016,1,4,Nekdo ukradl kolo ze zahrady,7,1,4,6,1,11,,1,Kolo,5000,4,2,,,,,,,7,,,,,,,,,,2,,,,1,Mohli to byt znami - videli to,2,,,15,Zjisti si to sami,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8.2016 16:06:35,CASA-1596-2-29,ANMA,BAME,8.7.2016,2,20,"Osoba, s kterou mají rauty",7,9,6,5,1,7,,2,,,,1,Psychicka,3,,,,,5,3,98,,,8,,26,,,2,,,,1,Je takova,1,,,,,,1,,1,3,3,7,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8.2016 16:10:24,CASA-1596-2-29,ANMA,BAME,8.7.2016,3,5,"Jeli na soud, bratranek hlidal deti, mel tu kamarada a ten to ukradl",7,4,3,2,1,1,,1,Mobily a tablet,5000,7,2,,,,,,,1,1,1,1,,4,,27,1,Slovak,2,,,,2,,2,2,Byl nastvanej,7,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8.2016 17:27:44,CHASA-2119-2-34,ANMA,BAME,8.7.2016,1,23,Pracovni vykoristovani - nezaplatili za 2 mesice,4,4,98,3,1,9,,1,Penize,16000,7,2,,,,,,,1,1,1,1,,5,,36,1,Rus,2,,,,2,,2,1,Na urad prace,,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8.2016 17:33:10,CHASA-2119-2-34,ANMA,BAME,8.7.2016,2,9,"Zeptali se, jestli je Romka a nedali ji byt",7,4,98,1,1,21,pres telefon,2,,,,2,,,,,,,1,1,1,1,,98,,1,,,2,,,,1,Rovnou se zeptal,2,3,,7,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8.2016 17:58:15,CASB-?-1-51,ANMA,BAME,8.7.2016,1,3,Kradez automobilu a veci v nem,7,8,98,4,1,7,,1,Auto - Audi,150000,7,2,,,,,,,1,1,1,1,,5,,25,1,C,2,,,,1,,1,,,,,,2,,1,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8.2016 21:18:33,CASD-4-1-28,ANMA,BAME,8.7.2016,1,20,Vydirani,3,1,3,2,1,4,,2,,,,2,,,,,,,1,1,1,1,,4,,,,,2,,,,2,,2,3,,7,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8.2016 21:21:06,CASD-4-1-28,ANMA,BAME,8.7.2016,2,20,"Nekdo k nemu pribehl a rekl, ze ho zmlati",3,1,1,6,1,7,,2,,,,2,,,,,,,1,1,1,1,,4,,27,1,Madar,2,,,,2,,2,3,,7,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8.2016 21:23:09,CASD-4-1-28,ANMA,BAME,8.7.2016,3,5,Prisel domu a vrtacka tam nebyla,2,1,4,98,1,1,,1,Vrtacka,200,7,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,2,,7,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8.2016 21:25:49,CASD-4-1-28,ANMA,BAME,8.7.2016,4,18,Prisel z venku a vsechno bylo rozbity,5,98,98,98,1,1,,1,Vsechno,25000,4,2,,,,,,,1,2,2,,1,3,,26,1,C,2,,,,2,,2,3,,15,Je to kamaradka,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8.2016 21:30:10,CASD-4-1-28,ANMA,BAME,8.7.2016,5,22,Nabadani k uzivani nelegalnich drog,1,1,98,98,1,7,,2,,,,2,,,,,,,1,1,1,1,,4,,27,,,2,,,,2,,2,3,,15,Proc? (sam bere),,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8.2016 21:58:43,CHASA-1568-2-18,ANMA,BAME,8.7.2016,1,5,Kradez penezenky a mobilu na zabave,6,4,6,5,1,15,,1,"Mobil, penezenky, doklady",3500,6,2,,,,,,,7,,,,,,,,,,2,,,,2,,1,,,,,Nasli mobil v Sokolove,1,,2,3,,2,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8.2016 22:35:49,CHASA-1568-1-36,ANMA,BAME,8.7.2016,1,9,"Rasisticke pripominky na piskovisti, kde si hraly deti, ze strany mistnich obcanu",5,1,4,3,1,10,,2,,,,2,,,,,,,3,3,3,,,4,,1,98,,2,,,,1,Rasisticke nadavky,2,2,,7,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8.2016 22:40:13,CHASA-1568-1-36,ANMA,BAME,8.7.2016,2,4,Kradez dvou jizdnich kol ze zahrady,5,1,3,6,1,1,,1,Dve jizdni kola,3000,5,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,2,,7,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8.2016 22:58:53,CHASA-1568-1-32,ANMA,BAME,8.7.2016,1,9,Slovni utok z jedouciho auta na silnici smerem k poskozenemu.,5,1,2,3,1,7,,2,,,,2,,,,,,,6,3,3,,,4,,1,98,,2,,,,1,Hajlovani,2,3,,7,,,,,,,,,,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.8.2016 21:48:59,CASA-2119-1-41,ADKO,BAME,8.7.2016,1,19,"Vloupali se do sklepa, ukradli drevo a uhli.",6,9,98,98,1,12,,1,"Ukradene drevo, uhli",2000,7,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,3,,7,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.8.2016 21:51:36,CASA-2119-1-41,ADKO,BAME,8.7.2016,2,5,Kapesni kradez - telefon,1,1,3,2,1,1,,1,Ukradeny mobil,500,1,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,3,,7,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.8.2016 22:33:22,CASA-1599-1-62,ADKO,BAME,8.7.2016,1,19,"Vloupali se do chaty, ukradli znackove obleceni",6,2,3,2,1,21,chata,1,Ukradli znackove obleceni,5000,7,2,,,,,,,1,1,1,1,,4,,1,1,R,2,,,,2,,1,,,,,Policie to vysetrovala a pachatele chytla,1,,1,1,1,4,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.8.2016 23:10:22,CASD-2598-2-23,ADKO,BAME,8.7.2016,1,19,"Spala jsem, mela jsem pekny sen, bezela TV, byla tam nejaka komedie, nejaka zena tam mavala a nejakej fetak si myslel, ze mavala na nej, tak vylomil okno.",5,7,5,5,1,1,,2,,,,2,,,,,,,1,1,1,1,,3,,1,98,,2,,,,2,,2,1,"Majiteli ubytovny - poradil mi, at si dam retez  na okno",1,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
